Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Order_Status,Payment_Status
ORD12630,02-11-2025,CUST1423,PROD004,Smart Watch,Electronics,Central,2,14000,4200,23800,16000,7800,Completed,Paid
ORD12631,02-11-2025,CUST1013,PROD001,Laptop,Electronics,South,1,50000,0,50000,35000,15000,Pending,Pending
ORD12632,02-11-2025,CUST1035,PROD005,Office Chair,Furniture,East,4,15000,0,60000,36000,24000,Completed,Paid
ORD12633,02-11-2025,CUST1339,PROD007,Bookshelf,Furniture,South,2,8500,0,17000,10000,7000,Completed,Paid
ORD12634,02-11-2025,CUST1192,PROD004,Smart Watch,Electronics,West,1,14000,700,13300,8000,5300,Completed,Paid
ORD12635,02-11-2025,CUST1326,PROD010,Running Shoes,Footwear,Central,1,5500,275,5225,2500,2725,Completed,Paid
ORD12636,02-11-2025,CUST1256,PROD006,Standing Desk,Furniture,West,1,22000,2200,19800,14000,5800,Completed,Paid
ORD12637,02-11-2025,CUST1386,PROD009,Denim Jeans,Apparel,South,1,2800,140,2660,1200,1460,Completed,Paid
ORD12638,02-11-2025,CUST1351,PROD008,Cotton T-Shirt Pack,Apparel,South,1,1500,225,1275,600,675,Completed,Paid
ORD12639,02-11-2025,CUST1244,PROD005,Office Chair,Furniture,Central,1,15000,0,15000,9000,6000,Pending,Pending
ORD12640,02-11-2025,CUST1233,PROD007,Bookshelf,Furniture,West,1,8500,1275,7225,5000,2225,Completed,Paid
ORD12641,02-11-2025,CUST1166,PROD005,Office Chair,Furniture,Central,2,15000,3000,27000,18000,9000,Completed,Paid
ORD12642,02-11-2025,CUST1315,PROD007,Bookshelf,Furniture,South,1,8500,0,8500,5000,3500,Pending,Pending
ORD12643,02-11-2025,CUST1260,PROD008,Cotton T-Shirt Pack,Apparel,South,2,1500,150,2850,1200,1650,Pending,Paid
ORD12644,03-11-2025,CUST1335,PROD012,Coffee Maker,Home & Kitchen,South,1,7500,0,7500,4000,3500,Cancelled,Failed
ORD12645,03-11-2025,CUST1090,PROD008,Cotton T-Shirt Pack,Apparel,West,3,1500,0,4500,1800,2700,Cancelled,Failed
ORD12646,03-11-2025,CUST1219,PROD002,Smartphone,Electronics,North,4,32000,0,128000,88000,40000,Completed,Paid
ORD12647,03-11-2025,CUST1249,PROD004,Smart Watch,Electronics,South,1,14000,1400,12600,8000,4600,Pending,Pending
ORD12648,03-11-2025,CUST1396,PROD007,Bookshelf,Furniture,South,1,8500,0,8500,5000,3500,Pending,Paid
ORD12649,03-11-2025,CUST1118,PROD012,Coffee Maker,Home & Kitchen,East,3,7500,3375,19125,12000,7125,Completed,Paid
ORD12650,03-11-2025,CUST1052,PROD003,Wireless Headphones,Electronics,North,1,6000,900,5100,3500,1600,Cancelled,Refunded
ORD12651,03-11-2025,CUST1225,PROD008,Cotton T-Shirt Pack,Apparel,West,2,1500,0,3000,1200,1800,Pending,Paid
ORD12652,03-11-2025,CUST1326,PROD009,Denim Jeans,Apparel,South,1,2800,0,2800,1200,1600,Completed,Paid
ORD12653,03-11-2025,CUST1286,PROD012,Coffee Maker,Home & Kitchen,East,1,7500,0,7500,4000,3500,Pending,Paid
ORD12654,03-11-2025,CUST1244,PROD007,Bookshelf,Furniture,Central,3,8500,3825,21675,15000,6675,Completed,Paid
ORD12655,03-11-2025,CUST1062,PROD001,Laptop,Electronics,North,1,50000,0,50000,35000,15000,Completed,Paid
ORD12656,04-11-2025,CUST1338,PROD009,Denim Jeans,Apparel,West,2,2800,280,5320,2400,2920,Pending,Pending
ORD12657,04-11-2025,CUST1299,PROD007,Bookshelf,Furniture,South,2,8500,0,17000,10000,7000,Completed,Paid
ORD12658,04-11-2025,CUST1154,PROD003,Wireless Headphones,Electronics,East,1,6000,0,6000,3500,2500,Completed,Paid
ORD12659,04-11-2025,CUST1058,PROD009,Denim Jeans,Apparel,West,2,2800,0,5600,2400,3200,Completed,Paid
ORD12660,04-11-2025,CUST1164,PROD004,Smart Watch,Electronics,East,3,14000,0,42000,24000,18000,Completed,Paid
ORD12661,04-11-2025,CUST1245,PROD008,Cotton T-Shirt Pack,Apparel,North,1,1500,0,1500,600,900,Pending,Pending
ORD12662,04-11-2025,CUST1075,PROD011,Leather Formal Shoes,Footwear,North,3,6500,0,19500,9000,10500,Completed,Paid
ORD12663,04-11-2025,CUST1245,PROD009,Denim Jeans,Apparel,South,2,2800,0,5600,2400,3200,Completed,Paid
ORD12664,04-11-2025,CUST1430,PROD011,Leather Formal Shoes,Footwear,West,4,6500,2600,23400,12000,11400,Completed,Paid
ORD12665,04-11-2025,CUST1031,PROD013,Air Fryer,Home & Kitchen,East,1,9500,0,9500,5500,4000,Completed,Paid
ORD12666,04-11-2025,CUST1015,PROD004,Smart Watch,Electronics,West,1,14000,700,13300,8000,5300,Completed,Paid
ORD12667,05-11-2025,CUST1066,PROD008,Cotton T-Shirt Pack,Apparel,Central,4,1500,300,5700,2400,3300,Completed,Paid
ORD12668,05-11-2025,CUST1331,PROD014,Backpack,Accessories,North,1,2200,110,2090,900,1190,Completed,Paid
ORD12669,05-11-2025,CUST1396,PROD002,Smartphone,Electronics,East,2,32000,0,64000,44000,20000,Cancelled,Refunded
ORD12670,05-11-2025,CUST1361,PROD013,Air Fryer,Home & Kitchen,North,2,9500,0,19000,11000,8000,Completed,Paid
ORD12671,05-11-2025,CUST1202,PROD005,Office Chair,Furniture,East,2,15000,4500,25500,18000,7500,Completed,Paid
ORD12672,05-11-2025,CUST1156,PROD014,Backpack,Accessories,Central,2,2200,660,3740,1800,1940,Completed,Paid
ORD12673,05-11-2025,CUST1262,PROD008,Cotton T-Shirt Pack,Apparel,East,2,1500,300,2700,1200,1500,Cancelled,Refunded
ORD12674,05-11-2025,CUST1241,PROD006,Standing Desk,Furniture,South,2,22000,6600,37400,28000,9400,Cancelled,Refunded
ORD12675,05-11-2025,CUST1129,PROD011,Leather Formal Shoes,Footwear,West,4,6500,2600,23400,12000,11400,Cancelled,Refunded
ORD12676,05-11-2025,CUST1161,PROD006,Standing Desk,Furniture,North,2,22000,0,44000,28000,16000,Completed,Paid
ORD12677,05-11-2025,CUST1099,PROD014,Backpack,Accessories,West,2,2200,0,4400,1800,2600,Completed,Paid
ORD12678,05-11-2025,CUST1307,PROD007,Bookshelf,Furniture,North,2,8500,1700,15300,10000,5300,Completed,Paid
ORD12679,05-11-2025,CUST1411,PROD013,Air Fryer,Home & Kitchen,West,1,9500,475,9025,5500,3525,Pending,Paid
ORD12680,06-11-2025,CUST1409,PROD008,Cotton T-Shirt Pack,Apparel,Central,2,1500,0,3000,1200,1800,Pending,Paid
ORD12681,06-11-2025,CUST1327,PROD004,Smart Watch,Electronics,North,2,14000,1400,26600,16000,10600,Completed,Paid
ORD12682,06-11-2025,CUST1094,PROD011,Leather Formal Shoes,Footwear,East,1,6500,0,6500,3000,3500,Pending,Paid
ORD12683,06-11-2025,CUST1291,PROD008,Cotton T-Shirt Pack,Apparel,Central,1,1500,0,1500,600,900,Completed,Paid
ORD12684,06-11-2025,CUST1130,PROD002,Smartphone,Electronics,East,3,32000,14400,81600,66000,15600,Completed,Paid
ORD12685,06-11-2025,CUST1035,PROD004,Smart Watch,Electronics,West,4,14000,2800,53200,32000,21200,Cancelled,Failed
ORD12686,06-11-2025,CUST1262,PROD010,Running Shoes,Footwear,East,1,5500,0,5500,2500,3000,Completed,Paid
ORD12687,06-11-2025,CUST1322,PROD008,Cotton T-Shirt Pack,Apparel,Central,1,1500,0,1500,600,900,Completed,Paid
ORD12688,06-11-2025,CUST1062,PROD003,Wireless Headphones,Electronics,North,1,6000,600,5400,3500,1900,Completed,Paid
ORD12689,07-11-2025,CUST1434,PROD002,Smartphone,Electronics,West,1,32000,1600,30400,22000,8400,Completed,Paid
ORD12690,07-11-2025,CUST1402,PROD002,Smartphone,Electronics,East,1,32000,3200,28800,22000,6800,Cancelled,Refunded
ORD12691,07-11-2025,CUST1006,PROD002,Smartphone,Electronics,West,5,32000,16000,144000,110000,34000,Completed,Paid
ORD12692,07-11-2025,CUST1221,PROD004,Smart Watch,Electronics,North,1,14000,700,13300,8000,5300,Completed,Paid
ORD12693,07-11-2025,CUST1283,PROD006,Standing Desk,Furniture,North,1,22000,1100,20900,14000,6900,Completed,Paid
ORD12694,07-11-2025,CUST1391,PROD004,Smart Watch,Electronics,North,3,14000,4200,37800,24000,13800,Completed,Paid
ORD12695,07-11-2025,CUST1278,PROD010,Running Shoes,Footwear,South,4,5500,0,22000,10000,12000,Pending,Paid
ORD12696,07-11-2025,CUST1415,PROD008,Cotton T-Shirt Pack,Apparel,South,1,1500,150,1350,600,750,Completed,Paid
ORD12697,07-11-2025,CUST1124,PROD008,Cotton T-Shirt Pack,Apparel,Central,1,1500,0,1500,600,900,Completed,Paid
ORD12698,07-11-2025,CUST1144,PROD002,Smartphone,Electronics,South,1,32000,0,32000,22000,10000,Cancelled,Failed
ORD12699,07-11-2025,CUST1229,PROD004,Smart Watch,Electronics,North,1,14000,0,14000,8000,6000,Pending,Paid
ORD12700,07-11-2025,CUST1227,PROD003,Wireless Headphones,Electronics,East,3,6000,1800,16200,10500,5700,Completed,Paid
ORD12701,08-11-2025,CUST1392,PROD005,Office Chair,Furniture,North,3,15000,2250,42750,27000,15750,Cancelled,Failed
ORD12702,08-11-2025,CUST1165,PROD001,Laptop,Electronics,East,2,50000,0,100000,70000,30000,Completed,Paid
ORD12703,08-11-2025,CUST1311,PROD004,Smart Watch,Electronics,West,1,14000,0,14000,8000,6000,Pending,Paid
ORD12704,08-11-2025,CUST1087,PROD013,Air Fryer,Home & Kitchen,East,1,9500,0,9500,5500,4000,Completed,Paid
ORD12705,08-11-2025,CUST1141,PROD004,Smart Watch,Electronics,West,3,14000,0,42000,24000,18000,Completed,Paid
ORD12706,08-11-2025,CUST1013,PROD011,Leather Formal Shoes,Footwear,Central,1,6500,325,6175,3000,3175,Completed,Paid
ORD12707,08-11-2025,CUST1366,PROD013,Air Fryer,Home & Kitchen,South,1,9500,0,9500,5500,4000,Completed,Paid
ORD12708,08-11-2025,CUST1011,PROD008,Cotton T-Shirt Pack,Apparel,East,2,1500,450,2550,1200,1350,Completed,Paid
ORD12709,08-11-2025,CUST1224,PROD005,Office Chair,Furniture,West,1,15000,0,15000,9000,6000,Completed,Paid
ORD12710,08-11-2025,CUST1246,PROD003,Wireless Headphones,Electronics,North,1,6000,300,5700,3500,2200,Cancelled,Refunded
ORD12711,08-11-2025,CUST1434,PROD001,Laptop,Electronics,East,1,50000,5000,45000,35000,10000,Completed,Paid
ORD12712,08-11-2025,CUST1363,PROD003,Wireless Headphones,Electronics,South,2,6000,600,11400,7000,4400,Completed,Paid
ORD12713,08-11-2025,CUST1041,PROD009,Denim Jeans,Apparel,West,1,2800,0,2800,1200,1600,Completed,Paid
ORD12714,08-11-2025,CUST1143,PROD014,Backpack,Accessories,North,1,2200,0,2200,900,1300,Cancelled,Refunded
ORD12715,08-11-2025,CUST1119,PROD014,Backpack,Accessories,South,2,2200,220,4180,1800,2380,Pending,Pending
ORD12716,08-11-2025,CUST1148,PROD009,Denim Jeans,Apparel,East,4,2800,1120,10080,4800,5280,Completed,Paid
ORD12717,09-11-2025,CUST1414,PROD004,Smart Watch,Electronics,Central,2,14000,0,28000,16000,12000,Completed,Paid
ORD12718,09-11-2025,CUST1138,PROD014,Backpack,Accessories,North,2,2200,440,3960,1800,2160,Cancelled,Failed
ORD12719,09-11-2025,CUST1371,PROD003,Wireless Headphones,Electronics,North,2,6000,0,12000,7000,5000,Completed,Paid
ORD12720,09-11-2025,CUST1167,PROD014,Backpack,Accessories,North,2,2200,220,4180,1800,2380,Completed,Paid
ORD12721,09-11-2025,CUST1257,PROD009,Denim Jeans,Apparel,South,1,2800,0,2800,1200,1600,Completed,Paid
ORD12722,09-11-2025,CUST1080,PROD014,Backpack,Accessories,North,1,2200,110,2090,900,1190,Completed,Paid
ORD12723,09-11-2025,CUST1294,PROD013,Air Fryer,Home & Kitchen,West,1,9500,475,9025,5500,3525,Pending,Pending
ORD12724,09-11-2025,CUST1366,PROD004,Smart Watch,Electronics,North,2,14000,2800,25200,16000,9200,Completed,Paid
ORD12725,09-11-2025,CUST1194,PROD003,Wireless Headphones,Electronics,South,1,6000,300,5700,3500,2200,Completed,Paid
ORD12726,09-11-2025,CUST1347,PROD013,Air Fryer,Home & Kitchen,East,2,9500,1900,17100,11000,6100,Cancelled,Failed
ORD12727,09-11-2025,CUST1332,PROD009,Denim Jeans,Apparel,West,2,2800,280,5320,2400,2920,Pending,Paid
ORD12728,09-11-2025,CUST1385,PROD005,Office Chair,Furniture,Central,4,15000,0,60000,36000,24000,Completed,Paid
ORD12729,10-11-2025,CUST1413,PROD001,Laptop,Electronics,North,1,50000,7500,42500,35000,7500,Completed,Paid
ORD12730,10-11-2025,CUST1060,PROD010,Running Shoes,Footwear,East,1,5500,0,5500,2500,3000,Completed,Paid
ORD12731,10-11-2025,CUST1162,PROD008,Cotton T-Shirt Pack,Apparel,North,2,1500,0,3000,1200,1800,Pending,Pending
ORD12732,10-11-2025,CUST1231,PROD014,Backpack,Accessories,Central,2,2200,440,3960,1800,2160,Pending,Paid
ORD12733,10-11-2025,CUST1203,PROD004,Smart Watch,Electronics,North,1,14000,0,14000,8000,6000,Completed,Paid
ORD12734,10-11-2025,CUST1130,PROD008,Cotton T-Shirt Pack,Apparel,East,1,1500,75,1425,600,825,Completed,Paid
ORD12735,10-11-2025,CUST1238,PROD003,Wireless Headphones,Electronics,East,4,6000,0,24000,14000,10000,Completed,Paid
ORD12736,10-11-2025,CUST1328,PROD002,Smartphone,Electronics,West,1,32000,0,32000,22000,10000,Completed,Paid
ORD12737,10-11-2025,CUST1335,PROD014,Backpack,Accessories,East,1,2200,0,2200,900,1300,Cancelled,Failed
ORD12738,11-11-2025,CUST1445,PROD014,Backpack,Accessories,East,1,2200,0,2200,900,1300,Completed,Paid
ORD12739,11-11-2025,CUST1260,PROD003,Wireless Headphones,Electronics,South,5,6000,0,30000,17500,12500,Pending,Paid
ORD12740,11-11-2025,CUST1031,PROD001,Laptop,Electronics,Central,1,50000,2500,47500,35000,12500,Completed,Paid
ORD12741,11-11-2025,CUST1230,PROD007,Bookshelf,Furniture,West,2,8500,850,16150,10000,6150,Cancelled,Failed
ORD12742,11-11-2025,CUST1146,PROD006,Standing Desk,Furniture,South,3,22000,3300,62700,42000,20700,Completed,Paid
ORD12743,11-11-2025,CUST1389,PROD008,Cotton T-Shirt Pack,Apparel,East,2,1500,0,3000,1200,1800,Cancelled,Refunded
ORD12744,11-11-2025,CUST1079,PROD014,Backpack,Accessories,East,1,2200,220,1980,900,1080,Pending,Paid
ORD12745,11-11-2025,CUST1074,PROD003,Wireless Headphones,Electronics,North,1,6000,0,6000,3500,2500,Completed,Paid
ORD12746,12-11-2025,CUST1022,PROD001,Laptop,Electronics,West,1,50000,0,50000,35000,15000,Completed,Paid
ORD12747,12-11-2025,CUST1292,PROD004,Smart Watch,Electronics,East,2,14000,2800,25200,16000,9200,Completed,Paid
ORD12748,12-11-2025,CUST1281,PROD010,Running Shoes,Footwear,West,5,5500,0,27500,12500,15000,Completed,Paid
ORD12749,12-11-2025,CUST1084,PROD014,Backpack,Accessories,South,1,2200,110,2090,900,1190,Completed,Paid
ORD12750,12-11-2025,CUST1113,PROD008,Cotton T-Shirt Pack,Apparel,North,4,1500,300,5700,2400,3300,Completed,Paid
ORD12751,12-11-2025,CUST1343,PROD008,Cotton T-Shirt Pack,Apparel,West,2,1500,450,2550,1200,1350,Completed,Paid
ORD12752,12-11-2025,CUST1133,PROD010,Running Shoes,Footwear,Central,2,5500,1650,9350,5000,4350,Pending,Paid
ORD12753,12-11-2025,CUST1324,PROD011,Leather Formal Shoes,Footwear,West,2,6500,650,12350,6000,6350,Pending,Paid
ORD12754,12-11-2025,CUST1413,PROD010,Running Shoes,Footwear,North,1,5500,0,5500,2500,3000,Completed,Paid
ORD12755,13-11-2025,CUST1169,PROD009,Denim Jeans,Apparel,West,1,2800,280,2520,1200,1320,Completed,Paid
ORD12756,13-11-2025,CUST1027,PROD010,Running Shoes,Footwear,West,3,5500,0,16500,7500,9000,Completed,Paid
ORD12757,13-11-2025,CUST1285,PROD004,Smart Watch,Electronics,North,3,14000,0,42000,24000,18000,Completed,Paid
ORD12758,13-11-2025,CUST1051,PROD012,Coffee Maker,Home & Kitchen,Central,2,7500,0,15000,8000,7000,Completed,Paid
ORD12759,13-11-2025,CUST1215,PROD010,Running Shoes,Footwear,West,1,5500,0,5500,2500,3000,Cancelled,Failed
ORD12760,13-11-2025,CUST1340,PROD002,Smartphone,Electronics,West,4,32000,0,128000,88000,40000,Completed,Paid
ORD12761,13-11-2025,CUST1418,PROD007,Bookshelf,Furniture,North,1,8500,1275,7225,5000,2225,Completed,Paid
ORD12762,13-11-2025,CUST1190,PROD002,Smartphone,Electronics,West,1,32000,3200,28800,22000,6800,Completed,Paid
ORD12763,13-11-2025,CUST1203,PROD010,Running Shoes,Footwear,North,1,5500,550,4950,2500,2450,Completed,Paid
ORD12764,13-11-2025,CUST1125,PROD010,Running Shoes,Footwear,North,1,5500,275,5225,2500,2725,Cancelled,Failed
ORD12765,14-11-2025,CUST1052,PROD002,Smartphone,Electronics,South,2,32000,0,64000,44000,20000,Cancelled,Failed
ORD12766,14-11-2025,CUST1253,PROD002,Smartphone,Electronics,North,5,32000,0,160000,110000,50000,Completed,Paid
ORD12767,14-11-2025,CUST1017,PROD003,Wireless Headphones,Electronics,West,5,6000,0,30000,17500,12500,Pending,Paid
ORD12768,14-11-2025,CUST1342,PROD010,Running Shoes,Footwear,South,1,5500,550,4950,2500,2450,Completed,Paid
ORD12769,14-11-2025,CUST1052,PROD001,Laptop,Electronics,Central,1,50000,0,50000,35000,15000,Completed,Paid
ORD12770,14-11-2025,CUST1421,PROD004,Smart Watch,Electronics,North,3,14000,4200,37800,24000,13800,Completed,Paid
ORD12771,14-11-2025,CUST1056,PROD005,Office Chair,Furniture,Central,1,15000,1500,13500,9000,4500,Completed,Paid
ORD12772,14-11-2025,CUST1426,PROD010,Running Shoes,Footwear,West,1,5500,275,5225,2500,2725,Completed,Paid
ORD12773,14-11-2025,CUST1081,PROD011,Leather Formal Shoes,Footwear,Central,1,6500,325,6175,3000,3175,Pending,Paid
ORD12774,14-11-2025,CUST1017,PROD007,Bookshelf,Furniture,West,2,8500,850,16150,10000,6150,Completed,Paid
ORD12775,14-11-2025,CUST1184,PROD009,Denim Jeans,Apparel,West,1,2800,280,2520,1200,1320,Completed,Paid
ORD12776,14-11-2025,CUST1215,PROD013,Air Fryer,Home & Kitchen,North,2,9500,1900,17100,11000,6100,Pending,Paid
ORD12777,15-11-2025,CUST1124,PROD008,Cotton T-Shirt Pack,Apparel,North,2,1500,0,3000,1200,1800,Completed,Paid
ORD12778,15-11-2025,CUST1301,PROD002,Smartphone,Electronics,North,1,32000,0,32000,22000,10000,Completed,Paid
ORD12779,15-11-2025,CUST1371,PROD002,Smartphone,Electronics,West,2,32000,3200,60800,44000,16800,Cancelled,Refunded
ORD12780,15-11-2025,CUST1368,PROD008,Cotton T-Shirt Pack,Apparel,East,1,1500,225,1275,600,675,Pending,Paid
ORD12781,15-11-2025,CUST1364,PROD004,Smart Watch,Electronics,East,2,14000,0,28000,16000,12000,Completed,Paid
ORD12782,15-11-2025,CUST1099,PROD006,Standing Desk,Furniture,South,1,22000,2200,19800,14000,5800,Completed,Paid
ORD12783,15-11-2025,CUST1200,PROD003,Wireless Headphones,Electronics,East,1,6000,900,5100,3500,1600,Pending,Paid
ORD12784,15-11-2025,CUST1231,PROD003,Wireless Headphones,Electronics,West,2,6000,1200,10800,7000,3800,Pending,Paid
ORD12785,15-11-2025,CUST1385,PROD010,Running Shoes,Footwear,North,1,5500,550,4950,2500,2450,Completed,Paid
ORD12786,15-11-2025,CUST1213,PROD002,Smartphone,Electronics,East,3,32000,0,96000,66000,30000,Completed,Paid
ORD12787,15-11-2025,CUST1072,PROD004,Smart Watch,Electronics,Central,2,14000,4200,23800,16000,7800,Completed,Paid
ORD12788,15-11-2025,CUST1370,PROD003,Wireless Headphones,Electronics,East,1,6000,0,6000,3500,2500,Completed,Paid
ORD12789,15-11-2025,CUST1365,PROD006,Standing Desk,Furniture,Central,1,22000,0,22000,14000,8000,Completed,Paid
ORD12790,16-11-2025,CUST1104,PROD004,Smart Watch,Electronics,North,1,14000,700,13300,8000,5300,Pending,Paid
ORD12791,16-11-2025,CUST1272,PROD007,Bookshelf,Furniture,Central,5,8500,2125,40375,25000,15375,Cancelled,Refunded
ORD12792,16-11-2025,CUST1223,PROD013,Air Fryer,Home & Kitchen,South,1,9500,950,8550,5500,3050,Cancelled,Failed
ORD12793,16-11-2025,CUST1276,PROD013,Air Fryer,Home & Kitchen,East,1,9500,0,9500,5500,4000,Completed,Paid
ORD12794,16-11-2025,CUST1302,PROD011,Leather Formal Shoes,Footwear,South,1,6500,650,5850,3000,2850,Completed,Paid
ORD12795,16-11-2025,CUST1312,PROD010,Running Shoes,Footwear,North,4,5500,2200,19800,10000,9800,Completed,Paid
ORD12796,16-11-2025,CUST1231,PROD005,Office Chair,Furniture,West,3,15000,4500,40500,27000,13500,Completed,Paid
ORD12797,16-11-2025,CUST1343,PROD010,Running Shoes,Footwear,West,1,5500,0,5500,2500,3000,Completed,Paid
ORD12798,16-11-2025,CUST1021,PROD004,Smart Watch,Electronics,East,1,14000,0,14000,8000,6000,Completed,Paid
ORD12799,16-11-2025,CUST1039,PROD013,Air Fryer,Home & Kitchen,West,2,9500,1900,17100,11000,6100,Completed,Paid
ORD12800,16-11-2025,CUST1009,PROD009,Denim Jeans,Apparel,West,2,2800,280,5320,2400,2920,Completed,Paid
ORD12801,16-11-2025,CUST1298,PROD004,Smart Watch,Electronics,Central,2,14000,0,28000,16000,12000,Completed,Paid
ORD12802,16-11-2025,CUST1438,PROD004,Smart Watch,Electronics,East,2,14000,0,28000,16000,12000,Cancelled,Refunded
ORD12803,16-11-2025,CUST1008,PROD011,Leather Formal Shoes,Footwear,East,1,6500,325,6175,3000,3175,Completed,Paid
ORD12804,16-11-2025,CUST1011,PROD002,Smartphone,Electronics,North,4,32000,12800,115200,88000,27200,Completed,Paid
ORD12805,16-11-2025,CUST1337,PROD005,Office Chair,Furniture,West,1,15000,2250,12750,9000,3750,Completed,Paid
ORD12806,17-11-2025,CUST1084,PROD006,Standing Desk,Furniture,South,2,22000,0,44000,28000,16000,Cancelled,Refunded
ORD12807,17-11-2025,CUST1040,PROD003,Wireless Headphones,Electronics,South,3,6000,0,18000,10500,7500,Completed,Paid
ORD12808,17-11-2025,CUST1034,PROD013,Air Fryer,Home & Kitchen,West,4,9500,0,38000,22000,16000,Completed,Paid
ORD12809,17-11-2025,CUST1173,PROD002,Smartphone,Electronics,Central,2,32000,6400,57600,44000,13600,Completed,Paid
ORD12810,17-11-2025,CUST1262,PROD002,Smartphone,Electronics,East,2,32000,0,64000,44000,20000,Completed,Paid
ORD12811,17-11-2025,CUST1183,PROD013,Air Fryer,Home & Kitchen,South,1,9500,0,9500,5500,4000,Completed,Paid
ORD12812,17-11-2025,CUST1280,PROD005,Office Chair,Furniture,South,3,15000,2250,42750,27000,15750,Completed,Paid
ORD12813,17-11-2025,CUST1033,PROD003,Wireless Headphones,Electronics,North,1,6000,300,5700,3500,2200,Pending,Pending
ORD12814,17-11-2025,CUST1246,PROD013,Air Fryer,Home & Kitchen,West,1,9500,950,8550,5500,3050,Completed,Paid
ORD12815,17-11-2025,CUST1054,PROD013,Air Fryer,Home & Kitchen,Central,2,9500,0,19000,11000,8000,Completed,Paid
ORD12816,17-11-2025,CUST1098,PROD010,Running Shoes,Footwear,East,2,5500,1100,9900,5000,4900,Completed,Paid
ORD12817,17-11-2025,CUST1382,PROD004,Smart Watch,Electronics,East,2,14000,1400,26600,16000,10600,Completed,Paid
ORD12818,17-11-2025,CUST1329,PROD006,Standing Desk,Furniture,North,3,22000,0,66000,42000,24000,Completed,Paid
ORD12819,18-11-2025,CUST1293,PROD006,Standing Desk,Furniture,South,5,22000,16500,93500,70000,23500,Pending,Paid
ORD12820,18-11-2025,CUST1213,PROD012,Coffee Maker,Home & Kitchen,South,4,7500,3000,27000,16000,11000,Completed,Paid
ORD12821,18-11-2025,CUST1069,PROD014,Backpack,Accessories,South,2,2200,220,4180,1800,2380,Completed,Paid
ORD12822,18-11-2025,CUST1304,PROD003,Wireless Headphones,Electronics,East,1,6000,900,5100,3500,1600,Pending,Paid
ORD12823,18-11-2025,CUST1062,PROD010,Running Shoes,Footwear,South,2,5500,550,10450,5000,5450,Completed,Paid
ORD12824,18-11-2025,CUST1160,PROD009,Denim Jeans,Apparel,East,1,2800,280,2520,1200,1320,Completed,Paid
ORD12825,18-11-2025,CUST1154,PROD011,Leather Formal Shoes,Footwear,North,2,6500,1300,11700,6000,5700,Completed,Paid
ORD12826,18-11-2025,CUST1144,PROD006,Standing Desk,Furniture,East,5,22000,16500,93500,70000,23500,Completed,Paid
ORD12827,19-11-2025,CUST1256,PROD005,Office Chair,Furniture,West,1,15000,0,15000,9000,6000,Completed,Paid
ORD12828,19-11-2025,CUST1168,PROD003,Wireless Headphones,Electronics,South,3,6000,2700,15300,10500,4800,Cancelled,Refunded
ORD12829,19-11-2025,CUST1186,PROD002,Smartphone,Electronics,South,5,32000,16000,144000,110000,34000,Completed,Paid
ORD12830,19-11-2025,CUST1064,PROD003,Wireless Headphones,Electronics,Central,1,6000,600,5400,3500,1900,Completed,Paid
ORD12831,19-11-2025,CUST1026,PROD005,Office Chair,Furniture,West,3,15000,2250,42750,27000,15750,Cancelled,Refunded
ORD12832,19-11-2025,CUST1416,PROD012,Coffee Maker,Home & Kitchen,Central,4,7500,3000,27000,16000,11000,Cancelled,Failed
ORD12833,19-11-2025,CUST1283,PROD011,Leather Formal Shoes,Footwear,West,1,6500,0,6500,3000,3500,Completed,Paid
ORD12834,19-11-2025,CUST1160,PROD007,Bookshelf,Furniture,South,2,8500,0,17000,10000,7000,Completed,Paid
ORD12835,20-11-2025,CUST1036,PROD002,Smartphone,Electronics,Central,1,32000,3200,28800,22000,6800,Completed,Paid
ORD12836,20-11-2025,CUST1241,PROD013,Air Fryer,Home & Kitchen,West,1,9500,0,9500,5500,4000,Completed,Paid
ORD12837,20-11-2025,CUST1303,PROD009,Denim Jeans,Apparel,North,1,2800,0,2800,1200,1600,Pending,Pending
ORD12838,20-11-2025,CUST1323,PROD013,Air Fryer,Home & Kitchen,South,1,9500,950,8550,5500,3050,Completed,Paid
ORD12839,20-11-2025,CUST1087,PROD012,Coffee Maker,Home & Kitchen,Central,1,7500,0,7500,4000,3500,Pending,Paid
ORD12840,20-11-2025,CUST1296,PROD013,Air Fryer,Home & Kitchen,North,1,9500,0,9500,5500,4000,Completed,Paid
ORD12841,20-11-2025,CUST1109,PROD010,Running Shoes,Footwear,East,1,5500,275,5225,2500,2725,Completed,Paid
ORD12842,20-11-2025,CUST1070,PROD007,Bookshelf,Furniture,Central,1,8500,425,8075,5000,3075,Completed,Paid
ORD12843,20-11-2025,CUST1128,PROD010,Running Shoes,Footwear,South,2,5500,0,11000,5000,6000,Cancelled,Failed
ORD12844,21-11-2025,CUST1059,PROD007,Bookshelf,Furniture,Central,1,8500,0,8500,5000,3500,Completed,Paid
ORD12845,21-11-2025,CUST1296,PROD003,Wireless Headphones,Electronics,Central,1,6000,300,5700,3500,2200,Completed,Paid
ORD12846,21-11-2025,CUST1365,PROD001,Laptop,Electronics,North,5,50000,25000,225000,175000,50000,Pending,Pending
